id,date_of_birth,number_dependants,credit_utilization,debt_to_income_ratio,monthly_income,number_open_credit_lines,number_open_loans,number_90_days_past_due,number_charged_off,score1,score2,target
16543,1991-06-16,1,0.015831629537650535,0.16306898582933058,2500,9,1,0,0,674,778,0
16544,1986-01-12,0,0.02362816694887877,0.3400133954401308,2900,7,4,0,0,802,674,0
16545,1969-11-28,1,0.0009148704859965721,0.25752951655730927,2200,2,0,0,0,580,624,0
16546,1933-06-10,0,9.368166271589302e-06,0.3180693431798304,2700,8,1,0,0,819,544,0
16547,1995-10-22,0,0.010430836866141402,0.3169647671658034,2100,7,2,1,0,782,742,0
16548,1975-08-10,0,0.03185175853817567,0.3945455159079133,2400,2,0,0,0,818,546,0
16549,1995-04-20,0,0.015894422899334706,0.22462531173123787,2200,6,3,0,0,828,542,0
16550,1988-07-10,0,0.0008874944553961607,0.4555918471035658,2000,4,4,0,0,675,520,1
16551,1976-10-31,0,0.12224357326228213,0.09485039718197308,2100,5,3,0,0,684,548,0
16553,1977-03-14,0,0.10037018125932644,0.5002658062395656,2100,3,0,0,0,787,728,0
16554,1951-03-07,0,0.03364124617175763,0.39057127089857024,2400,7,5,0,0,618,687,0
16555,1992-06-23,1,0.03899700115996388,0.5387561086960103,2100,3,3,0,0,523,661,0
16556,1951-08-13,0,0.006216403699857519,0.3253269608779391,2300,1,3,0,0,690,608,0
16557,1975-12-17,1,0.05002288823729885,0.2571896379507935,2300,5,0,0,0,787,503,0
16558,1963-12-17,1,0.04331408920286697,0.4631885869554427,2100,5,2,0,0,750,681,0
16560,1996-05-11,0,0.03704711870157371,0.5850791168721616,2000,5,1,0,0,795,688,0
16561,1953-06-30,1,0.0004113538519239908,0.2630412133164771,2300,6,4,0,0,632,648,0
16562,1998-11-25,0,0.033465224061013446,0.19613307125719023,2000,4,4,0,0,793,769,0
16563,1949-06-02,0,0.016845636266461295,0.4069345511477597,2800,10,1,0,0,640,794,0
16564,1978-12-12,0,0.09740652850714075,0.5236355965835598,2200,3,1,0,0,648,834,0
16565,1935-06-27,1,0.020819775855888095,0.3720396712187531,2600,7,1,0,0,710,789,0
16566,1992-12-29,0,0.03402524014413627,0.385116203039537,2100,9,0,0,0,718,508,1
16567,1959-07-24,1,0.01184223391521142,0.19639287659410806,2300,10,1,0,0,820,592,0
16568,1964-02-14,0,0.00105409141882003,0.2708179797729878,2000,4,3,0,1,591,569,1
16569,1942-12-10,2,0.017096054864902788,0.3871788701012775,2800,7,0,0,0,562,786,1
16570,1933-07-04,1,0.14748153264782632,0.31883257521597214,2000,2,4,1,0,510,559,0
16571,1956-08-16,0,0.053548635321581016,0.14403164904819746,2300,4,4,0,0,815,784,0
16572,1986-10-09,1,0.02316109349255342,0.34272535763562284,2200,5,0,0,0,676,586,0
16573,1974-08-01,1,0.07952630179965756,0.33858997084709264,2600,8,1,0,1,648,737,0
16574,1958-06-23,0,0.04842725725236918,0.377252761105805,2100,4,0,0,0,564,650,0
16575,1928-09-19,0,0.008767933767735948,0.28227735263481374,2200,5,3,0,0,542,592,0
16576,1964-08-17,0,0.009777269344270605,0.3020658426128328,2500,3,3,0,1,532,553,0
16577,1939-05-01,0,0.014542312935026547,0.6352038607625329,2400,3,1,0,0,738,695,0
16578,1976-08-30,0,0.11098950189072247,0.4123910504805745,2200,7,3,0,0,543,835,0
16579,1980-02-04,0,0.050930277664677316,0.32825138079300026,3200,3,1,0,0,712,574,0
16580,1998-05-14,1,0.018879987069889404,0.33851893818154766,2000,3,2,0,0,503,679,1
16581,1968-09-13,2,0.006290926208213053,0.1770711405450417,2100,2,1,0,0,523,636,0
16582,1965-05-24,1,0.0025862513417546414,0.22626937333213393,2100,3,3,0,0,675,611,0
16583,1979-01-21,0,0.039366050235009,0.5319479975247943,2300,7,0,0,0,565,829,0
16584,1970-03-24,-1,0.08195709662887787,0.19514025362642906,2300,4,3,0,0,534,718,0
16585,1947-10-09,0,0.009995751454531559,0.3293016949805208,2400,5,1,0,0,757,788,0
16586,1992-08-01,0,0.02669990804064729,0.3719418272186629,2000,2,1,0,0,597,524,0
16587,1937-09-16,1,0.0002499888912722284,0.47416861332103005,2700,6,5,0,1,618,708,0
16588,1971-09-20,2,0.003920001115516463,0.297802366297921,2600,6,1,0,0,757,577,0
16589,1985-03-31,1,0.11962673906821235,0.4799442592179112,2100,7,2,0,0,721,718,0
16590,1962-02-28,1,0.06853882444743545,0.45117370868111933,2200,6,0,0,0,598,505,0
16591,1958-03-23,0,0.044932377571990215,0.4344375750838616,2200,4,1,0,0,725,779,0
16592,1963-11-12,0,0.047164575073882865,0.28647620153714276,2500,5,2,0,0,520,557,0
16593,1969-01-07,0,0.023316159190172346,0.26708767710091386,2500,4,1,1,0,772,510,0
16594,1971-10-10,0,0.005899363088148917,0.4142307155859666,2900,6,0,0,0,750,701,0
16595,1931-06-17,2,0.03407133503296639,0.3879500946142234,2000,3,4,0,0,598,680,0
16596,1973-08-18,1,0.007873641919414047,0.16681167834244578,2000,7,2,1,0,657,645,0
16597,1961-05-17,0,0.012347051525972373,0.18320015305631665,2000,3,4,0,0,621,629,0
16598,1972-10-21,0,0.05923829649676533,0.7291674803799546,2300,8,3,0,0,734,729,0
16599,1993-04-30,1,0.0643465296851735,0.33871617995205977,2300,8,3,0,0,628,512,0
16601,1993-02-17,1,0.028054431160400798,0.5966025576937225,2700,6,4,0,0,752,741,0
16602,1996-08-06,0,0.0051142570641341725,0.2862335304725626,2300,3,4,1,0,627,609,0
16603,1948-09-07,2,0.08008217255514147,0.2874456445469292,2300,6,2,1,0,682,611,1
16604,1980-09-03,0,0.04776267720513738,0.23745897143889685,2200,4,0,0,0,507,612,0
16605,1953-02-18,1,0.007835339281936918,0.2550272662008813,2400,5,1,0,1,742,752,0
16606,1989-02-07,1,0.048767521666305054,0.2702734343781712,2100,10,2,0,0,761,727,0
16607,1994-07-18,1,0.010051204526733101,0.18605233887002037,2400,7,3,0,0,719,750,0
16608,1933-03-09,0,0.07253872282131074,0.5346775605986992,2100,4,1,0,1,585,701,0
16609,1963-08-27,1,0.04101621402821687,0.24968996215199446,2500,2,1,0,0,676,834,0
16610,1998-03-02,0,0.06670258733166029,0.39549995512766084,2100,4,2,0,0,785,501,0
16611,1942-09-01,1,0.060261741192814335,0.29801876965489965,2400,6,3,1,0,745,823,0
16612,1987-02-21,0,0.02244204132182226,0.21402479229004753,2000,8,0,0,0,810,581,0
16613,1975-11-15,1,0.048497981510901546,0.22902102377739225,2600,5,4,0,0,515,718,0
16614,1949-06-02,0,0.007143670623598329,0.5222684104647121,2100,8,3,0,0,630,805,0
16615,1928-07-11,0,0.023039350744612355,0.3480207677613258,2200,2,0,0,1,532,706,0
16616,1969-09-07,1,0.0333440960202211,0.2682368631981996,2100,7,1,0,0,839,703,0
16617,1946-02-13,0,0.041163049518696794,0.6000144733426238,2300,4,4,1,0,560,751,0
16618,1983-08-09,1,0.04054864306193766,0.3058100714673605,2000,9,1,0,0,646,712,0
16619,1968-06-04,0,0.13217333007180743,0.6694768026387569,2600,5,6,0,0,526,598,0
16620,1945-05-11,1,0.09758709548808975,0.2397941640124587,2900,2,3,0,0,817,695,0
16621,1951-06-27,0,0.021549784935644023,0.4001105633281141,2500,3,1,0,2,506,711,0
16622,1943-01-30,0,0.03434236850222935,0.3594579528792851,2000,4,1,0,0,566,669,0
16623,1940-12-12,1,0.03393584466304203,0.33254117118636023,2900,3,1,0,0,596,573,0
16624,1935-12-01,2,0.04569913997790649,0.28809960819561026,2100,11,0,0,0,546,719,0
16625,1944-04-09,1,0.019429849594924904,0.3999891019163415,2500,5,2,0,0,760,709,0
16626,1964-05-26,2,9.416797346780148e-05,0.5311189628771902,2100,8,1,0,0,726,627,1
16627,1977-03-22,0,0.017010134635411504,0.41304840248894104,2500,4,1,0,0,570,608,0
16628,1935-01-12,1,0.024337218917012873,0.4833834757165993,2900,4,1,0,1,834,686,0
16629,1986-04-09,2,0.10651813692502611,0.2805399902881369,2000,6,1,0,0,805,559,0
16630,1982-04-26,1,0.04410522062106234,0.33854731678983974,2000,3,2,0,0,562,795,0
16631,1968-04-29,0,0.003679196602948106,0.4984214508042742,3000,3,0,0,0,838,806,0
16632,1996-09-29,0,0.0432808170899337,0.35212876706192525,2000,5,2,0,0,548,662,1
16633,1958-04-13,0,0.002082228736307805,0.2938282603911325,2200,4,3,0,0,755,609,0
16634,1971-03-11,0,0.022130946400403837,0.1995260620104037,2000,12,1,0,0,710,607,0
16635,1984-07-30,0,0.07087490504557449,0.200947709055831,2600,8,3,1,0,663,650,0
16636,1950-02-15,0,0.029365008563089864,0.22902090707721257,2900,1,1,0,0,535,816,0
16637,1996-02-09,1,0.019372782819142228,0.2987564504123822,2000,8,3,0,0,534,723,0
16639,1946-05-18,0,0.031512853576617796,0.3160644320699707,2000,3,1,0,1,525,578,1
16640,1931-05-04,0,0.03613267897896033,0.3328874226685298,2100,9,1,0,0,709,542,0
16641,1965-08-06,1,0.003546129599318591,0.44018964304292973,2300,3,1,0,0,685,636,0
16642,1930-05-26,0,0.11309282816846204,0.4788040026813814,2000,4,1,0,0,598,697,0
16643,1985-01-11,0,0.02403393246786792,0.28582820412017534,2100,6,2,0,0,660,546,0
16644,1980-07-04,0,0.007795816241179251,0.44345205041895397,2700,5,1,0,0,577,666,0
16645,1972-08-05,0,0.08526953498717305,0.1891496186360007,2400,4,5,0,0,825,562,0
16646,1975-03-09,1,0.16695054056092792,0.29192731170240926,2000,2,3,0,0,577,671,1
16647,1948-02-13,0,0.041146011893339184,0.37189833252062493,2000,4,2,0,0,793,650,0
16648,1938-03-13,3,0.04783834136818669,0.27634551236694077,2000,6,3,0,0,561,641,0
16649,1965-09-30,2,0.057316810877854174,0.17176700467197095,2800,4,1,0,0,593,653,0
16650,1963-02-04,0,0.05651773356004784,0.4074897999360361,2100,7,2,0,1,582,696,0
16651,1953-05-08,1,0.06973165957244783,0.21569230950165313,2600,3,1,0,0,652,540,0
16652,1976-04-15,0,0.005279845927603345,0.4827944669174357,2300,4,6,0,0,799,528,0
16653,1929-07-22,0,0.07244350460750817,0.18902773917083848,2000,6,7,0,0,576,559,0
16654,1940-11-14,0,0.0406444162106052,0.5081228529996041,2000,6,4,0,0,617,584,0
16655,1980-08-17,0,0.09617488282806229,0.4177772484872118,2200,3,0,0,0,585,650,0
16656,1931-08-17,0,0.001474996459135405,0.43977554039331945,2600,5,4,0,0,686,583,0
16657,1938-02-27,0,0.002804378661305544,0.35832674474988885,2100,5,1,0,0,665,830,0
16658,1965-01-29,1,0.07550050890435807,0.27878594007438484,2100,3,1,1,0,572,602,0
16659,1980-10-18,1,0.0834168361593916,0.1995122475449105,2000,5,1,0,0,574,678,0
16660,1953-06-11,1,0.019622719526451393,0.1901012099274779,2400,5,2,0,0,556,669,0
16661,1982-03-07,0,0.1600959651434018,0.45484068601996364,2000,5,2,0,0,574,588,0
16662,1998-03-17,2,0.061884411795417225,0.1345078527882742,2000,3,2,0,0,550,502,1
16663,1931-05-01,0,0.09449275041268636,0.143746463861596,2300,6,3,0,0,502,674,0
16664,1996-09-12,0,0.03371216967244288,0.36198809217336403,2200,5,3,0,0,805,822,0
16665,1941-07-12,2,0.016388864764699224,0.3908952072784621,2300,6,2,0,0,618,610,0
16666,1956-01-06,4,0.0002458023138997674,0.23816821855024325,2500,5,1,0,0,649,571,0
16667,1929-11-21,0,0.004761419957688671,0.4680822049573151,3400,4,0,0,1,648,562,0
16668,1930-09-04,2,0.0818151694020664,0.25680667697131043,2100,4,4,0,0,639,797,0
16669,1974-12-09,0,0.04190544721596548,0.44922304692902043,2100,6,4,0,0,777,839,0
16670,1932-08-11,1,0.11402581104060792,0.3529927088809405,2500,4,0,0,0,596,614,0
16671,1998-09-11,0,0.01633487427197319,0.16742913751315813,2300,3,4,0,0,738,552,0
16672,1981-08-10,0,0.04513479320888741,0.32991838420072045,2000,3,2,0,0,774,756,0
16673,1952-06-16,1,0.04775767916774528,0.26888642133500706,2200,7,3,0,1,538,592,0
16674,1993-02-01,0,0.008258357493258735,0.14018774553860214,2100,3,0,0,0,719,623,0
16675,1962-06-01,0,0.012748040922793342,0.3405475111686243,2000,7,3,0,0,689,682,0
16676,1978-06-12,1,0.12994920545461774,0.2871320522479246,2100,4,2,0,0,655,643,0
16677,1982-01-13,1,0.08426593037662211,0.27313580242067087,2400,8,1,1,0,599,592,0
16678,1981-07-09,0,0.05760021718363962,0.41300161742921415,2100,0,1,0,0,758,809,0
16679,1988-11-14,0,0.01684358477080946,0.29998996161097663,2000,6,2,0,0,670,684,0
16680,1939-08-15,0,0.01043124692769583,0.36920573862150036,2700,8,1,0,0,510,593,0
16681,1957-09-12,0,0.02213523752564134,0.3099461004848549,2200,6,2,0,0,562,732,1
16682,1974-05-03,1,0.0587021258125431,0.3893386555380005,2100,6,1,0,0,533,777,0
16683,1957-05-12,0,0.0010481535506998403,0.1920113717517939,2100,5,2,0,1,812,627,0
16684,1976-06-06,0,0.04904997259692485,0.19504682136168794,2500,7,2,0,0,599,648,0
16685,1975-09-29,1,0.0486187730977564,0.1504726669241425,2500,9,1,0,0,645,677,0
16686,1975-12-16,0,0.006800725668111666,0.4490510499244567,2200,5,2,0,0,679,785,0
16687,1945-05-02,0,0.04078176432156315,0.3832512950015311,2300,10,5,0,0,553,575,0
16688,1962-06-29,1,0.011864305225845948,0.7018740745684201,2000,8,3,0,1,681,561,0
16689,1992-06-03,0,0.067541091423019,0.2863932739653355,2400,3,1,0,0,662,809,0
16690,1950-04-20,1,0.044770702511277835,0.253126518865284,2400,8,2,0,0,603,692,0
16691,1939-09-06,0,0.0023842891953683395,0.23287145170805787,2000,9,2,0,0,629,583,0
16692,1989-03-25,0,0.027763013131257803,0.4365153577903022,2400,3,2,0,0,698,543,0
16693,1976-02-06,0,0.02910112402640352,0.24199635798969896,2000,6,1,0,0,733,776,0
16695,1932-01-14,0,0.0028590939456791544,0.3003765104618238,2500,4,4,0,0,616,682,0
16696,1986-02-14,0,0.003213251585642253,0.2670737637492086,2400,9,5,0,0,556,533,0
16697,1984-06-16,1,0.06239704829815011,0.2451127932117883,2400,4,3,0,0,726,511,0
16698,1932-09-18,0,0.034527584496559356,0.5658925454916852,2900,4,2,0,0,754,618,0
16699,1951-02-11,1,0.21434634531938088,0.27708033873815796,2000,4,5,0,0,753,793,0
16700,1956-06-03,0,0.040539615983418466,0.35069035370517665,2200,3,2,0,1,514,534,0
16701,1997-11-02,0,0.07355155851475556,0.43881514041636555,2100,8,1,0,0,634,625,0
16702,1966-11-08,2,0.05360831293791932,0.3419918204815127,2100,6,1,0,0,804,543,0
16703,1988-09-18,0,0.001639257109166303,0.2153183801698806,2100,8,4,0,1,741,831,0
16704,1982-05-22,0,0.034321842297307,0.2735507153790597,2400,6,6,0,0,656,509,0
16705,1955-12-25,1,0.042842364808236416,0.35907589504842646,2500,3,1,0,0,620,754,0
16706,1959-08-15,0,0.0005909447829813026,0.4428740535968201,2100,4,4,0,0,837,613,0
16707,1933-09-27,1,0.022133824760021334,0.28987733566881574,2400,3,1,0,0,579,766,1
16708,1950-04-26,0,0.1071079384038854,0.2894534979156942,2300,5,3,0,0,658,806,0
16709,1969-03-12,-1,0.11373813434930422,0.4881085058945643,2100,3,1,0,1,567,749,1
16710,1969-09-08,1,0.002046798442172564,0.40622340346193836,2100,4,1,0,0,589,535,0
16711,1949-08-25,0,0.09346110898525138,0.4109196651343224,2000,11,2,0,0,799,776,0
16712,1935-09-17,1,0.048177508077077866,0.29995019835230924,2000,2,2,1,0,683,664,0
16713,1953-05-11,1,0.026162949417851793,0.6166852273361193,2500,8,0,0,0,809,597,0
16714,1967-07-16,1,0.02301221941402737,0.29031775863894915,2100,6,4,0,0,709,508,1
16715,1971-07-03,0,0.03851917703026618,0.11008375400844932,2100,4,3,0,0,628,516,0
16716,1945-08-14,0,0.041679623492348855,0.3232001175693153,2000,3,2,0,0,576,710,0
16717,1999-04-15,1,0.03683971120031236,0.32555305163078546,3900,4,1,0,0,501,676,0
16718,1959-03-31,0,0.07756953229704527,0.37471040767546904,3300,5,3,0,0,538,645,0
16719,1944-08-30,-1,0.04557918085268876,0.30929917834180054,2200,6,1,0,0,821,814,0
16720,1939-04-22,0,0.04666428269438334,0.3358315240118957,2100,5,1,0,0,595,631,0
16721,1942-05-30,0,0.04919698978193098,0.2896011421574847,2500,8,2,0,0,604,539,0
16723,1984-07-08,1,0.04842648106988305,0.31524449506893576,2000,3,0,0,0,681,700,0
16724,1977-08-15,0,0.24261714645827392,0.38025692185857374,2700,3,0,0,0,787,719,0
16725,1969-07-27,3,0.01392798813291522,0.36662160233078506,2100,9,0,0,0,718,750,1
16726,1946-02-15,1,0.039516173745491455,0.47314301212959786,2500,8,1,0,0,742,746,0
16727,1978-08-26,0,0.0045652271630245945,0.18630758216477736,2200,4,2,0,1,506,508,0
16728,1974-01-18,1,0.03724397507361166,0.5241947063765541,2000,3,5,0,0,651,678,0
16729,1932-10-28,0,0.0012208798663390886,0.44273052310958233,2300,5,4,0,0,645,675,0
16730,1975-08-09,0,0.026494610149904656,0.3073307541183151,2400,1,3,0,0,701,701,0
16731,1944-03-03,1,0.07096780989202409,0.4279368529812965,2400,6,1,0,0,684,637,0
16732,1963-04-10,1,0.003236272526913326,0.12085124158742278,2900,7,2,0,0,816,736,0
16733,1985-11-04,1,0.06101108317900687,0.21635605226974447,2200,6,3,0,0,726,599,0
16734,1935-01-24,0,0.060200476801133086,0.3837978802689066,2600,6,0,1,0,609,839,0
16735,1991-03-21,2,0.19273978765382627,0.32548825941430026,2100,6,2,0,0,820,626,0
16736,1969-10-05,0,0.07395048170641451,0.31753498264955904,2300,2,3,0,0,693,609,0
16737,1943-04-14,0,0.030793023269216367,0.32376105867560734,2000,3,3,0,0,524,677,0
16738,1939-12-15,2,0.10018609719838273,0.2592786912064922,2200,2,2,1,0,767,600,0
16739,1987-01-01,0,0.011215571616369041,0.46785281563836084,2500,6,1,0,0,650,590,0
16740,1936-08-10,0,0.15376926015218173,0.4713733412454493,2300,4,4,0,0,653,609,1
16741,1954-05-08,1,0.09297369928489163,0.5728710173935347,2000,3,1,0,0,522,809,0
16742,1978-09-22,0,0.003743839274717467,0.24739074894117435,2400,4,5,0,0,618,712,0
16743,1969-11-12,2,0.10632604394922882,0.23995290899704058,2100,5,3,0,0,831,506,0
16744,1973-10-24,0,0.18134768714770505,0.2447478916709474,2900,3,0,0,0,618,715,0
16745,1976-07-25,1,0.07213396436874607,0.30174056065673627,2800,3,0,0,0,521,733,0
16746,1953-10-18,0,0.026886226336259637,0.26954589090393033,2300,4,1,0,0,737,601,0
16747,1959-01-22,1,0.017236235564547602,0.420463903926129,2200,8,3,0,0,593,592,0
16748,1949-10-31,0,0.018293839383891865,0.31943240545167034,2000,6,2,0,1,512,766,0
16749,1994-02-21,0,0.022166268345987575,0.3026911404594668,2100,6,2,0,0,659,560,0
16750,1977-07-12,1,0.1701322598991492,0.22381083660648007,2100,6,4,0,0,542,634,0
16751,1998-01-26,1,0.0052297142348887386,0.34714691887599775,2300,2,2,0,1,808,529,0
16752,1969-06-03,0,0.052170539608853775,0.4525007409988243,2200,6,1,1,0,549,641,1
16753,1999-02-10,0,0.09551744178821041,0.39924632440065105,2100,7,1,1,0,831,752,0
16754,1933-10-22,0,0.04899666820818934,0.318529616040386,2600,5,1,0,0,528,733,0
16755,1968-01-22,1,0.01139465672618623,0.5308636565177743,3000,4,3,0,0,783,547,0
16756,1975-01-04,0,0.08781461904499223,0.17380936400608232,2700,4,2,0,0,787,733,0
16757,1930-01-21,0,0.03411738050734287,0.3476665041973385,2200,3,1,0,0,555,745,0
16758,1977-02-12,0,0.01321017534491352,0.19129097115862403,2100,3,2,0,0,655,728,0
16759,1970-04-03,1,0.02849002339388994,0.3908435197848764,2200,3,1,0,0,815,799,0
16760,1964-01-06,1,0.005346597032898338,0.2664046627459408,2400,4,5,0,0,676,766,0
16761,1942-02-18,2,0.058621456784822105,0.19611730627842697,2100,2,1,0,0,678,662,0
16762,1996-05-04,0,0.0965151049760712,0.6030214889845235,2000,2,1,0,0,831,718,0
16763,1954-01-14,1,0.01825085783484426,0.1710021835058053,2300,8,1,0,1,787,719,0
16765,1967-02-18,0,0.0085293100368083,0.24661790934887887,2000,3,5,0,0,687,694,0
16766,1995-12-08,1,0.014252250221454703,0.20450233533961604,3600,1,3,0,0,672,684,0
16767,1999-01-24,0,0.03945764542089126,0.4326439974259516,2400,3,4,0,0,765,784,0
16768,1975-08-30,1,0.06645390626934285,0.2312072199936024,2200,5,4,0,0,783,810,0
16769,1981-07-28,0,0.2514872429627759,0.42435424164441804,2200,1,1,0,0,708,515,0
16770,1957-05-17,1,0.058492715915983436,0.3526181944408002,2000,7,0,0,0,803,767,0
16771,1951-07-22,1,0.0505978324713788,0.5677461051102382,2200,4,4,0,0,818,667,0
16772,1955-07-28,2,0.06780690562505327,0.3675655063070348,2500,7,0,0,0,642,710,0
16773,1948-01-16,0,0.003829531259228675,0.46852226935091407,2100,6,2,0,0,642,725,0
16774,1974-04-17,1,0.0057361604397758665,0.30917449781861756,3700,2,2,0,0,823,775,0
16775,1941-06-12,0,0.10037303554065936,0.3885126148185594,2800,1,1,0,0,568,778,0
16776,1995-03-10,0,0.0705687422151514,0.5279164799251257,2000,5,3,0,0,617,500,1
16777,1976-11-07,2,0.04292054323646575,0.3140404127185248,2300,6,2,0,0,833,712,0
16778,1958-09-27,0,0.0037862701712979984,0.4190259137297667,2400,4,2,0,0,524,540,0
16779,1960-03-29,0,0.07856956257208235,0.6925243243581235,2200,9,6,0,1,813,664,0
16780,1991-01-10,2,0.0037700208367179365,0.47427374346298806,2000,10,3,0,0,805,764,0
16781,1991-06-18,1,0.06134009269979755,0.5107177054831763,2300,3,1,0,0,509,583,1
16782,1932-12-20,0,0.10403366424363789,0.46747241307942045,2700,4,3,0,0,554,761,0
16783,1938-02-09,0,0.17028427664226045,0.4869287044790576,2100,6,3,0,0,593,525,0
16784,1996-11-23,2,0.1436266901307252,0.3050164980585113,2300,5,1,1,0,586,561,0
16785,1960-07-28,1,0.024924055952147615,0.4168192431317718,2000,5,1,0,0,558,704,0
16786,1967-01-13,1,0.022000354963444546,0.418522164503877,2700,2,4,0,0,736,816,0
16787,1982-01-26,2,0.09560205910206994,0.38698872367755527,2100,3,2,0,1,743,708,0
16788,1958-08-14,0,0.04172010633367712,0.21266290724010214,2100,3,0,0,0,550,574,1
16789,1947-05-03,0,0.048246451488812354,0.5261606552034536,2400,2,4,0,1,836,749,0
16790,1985-08-25,0,0.00448899597012639,0.23208532554826664,2600,2,2,1,1,576,544,0
16791,1972-05-28,0,0.06303385115834759,0.2400203471159116,2000,8,3,0,0,564,826,0
16792,1928-12-24,0,0.0006255825274656618,0.1834640754841211,3200,3,4,0,0,541,556,0
16793,1961-09-28,0,0.029287641095368872,0.21273833874946432,2900,2,1,0,0,769,748,0
16794,1971-05-18,2,0.04955841458483537,0.24471888728381055,2500,4,1,0,0,738,624,0
16795,1959-03-02,1,0.05414054689304553,0.424278442829669,2100,3,1,0,0,628,507,0
16796,1963-01-12,0,0.03718404485574069,0.44449046820395677,2000,2,1,0,0,567,555,0
16797,1949-10-16,2,0.024550796521474638,0.104171817650799,2200,4,3,0,0,761,838,0
16798,1963-07-20,0,0.05848689837408421,0.21685956938566828,2000,7,3,0,0,613,717,0
16799,1974-01-17,0,0.05408008118172698,0.2334967572993168,2300,9,0,0,0,652,667,0
16800,1954-12-28,1,0.11172581402649849,0.5765583700583459,2200,8,2,0,0,563,832,0
16801,1984-03-14,0,0.03618124703261603,0.23530625321611137,2600,2,3,0,0,570,553,0
16802,1990-07-21,1,0.14355250284291662,0.5217922436772564,2100,1,2,0,0,772,730,0
16803,1972-03-03,0,0.03274420814655835,0.2929011475618799,2500,7,3,0,0,652,799,0
